642.79;5984.39
642.83;5944.31
642.91;5897.94
642.93;5941.21
643.03;6100.77
643.04;6084.84
643.14;6047.74
643.15;5957.96
643.25;5833.11
643.27;5795.44
643.35;5844.84
643.39;5861.21
643.45;5863.62
643.51;5839.99
643.56;5799.86
643.63;5775.67
643.66;5789.46
643.75;5886.84
643.77;5924.87
643.87;5816.08
643.87;5790.08
643.98;5947.63
643.99;6018.21
644.08;5968.23
644.1;5926.51
644.18;5924.08
644.22;5951.81
644.29;6063.99
644.34;6140.21
644.39;6103.78
644.46;6070.29
644.5;6060.89
644.58;6085.84
644.6;6201.26
644.7;6351.94
644.7;6311.19
644.81;6251.89
644.82;6280.51
644.91;6281.91
644.94;6274.36
645.02;6255.18
645.06;6191.86
645.18;6283.36
645.3;6119.04
645.42;6257.27
645.53;6220.54
645.65;6308.00
645.77;6433.98
645.89;6488.40
646.01;6378.60
646.13;6466.87
646.25;6588.58
646.37;6673.83
646.49;6557.27
646.6;6774.36
646.72;6659.31
646.84;6716.66
646.96;6833.88
647.08;6916.93
647.2;6793.49
647.32;6775.09
647.44;6753.75
647.55;6870.25
647.67;6664.48
647.79;7007.54
647.91;6935.64
648.03;7016.32
648.15;6987.73
648.27;6857.02
648.38;7092.09
648.5;7040.63
648.62;7109.63
648.74;7282.34
648.86;7217.56
648.98;7177.50
649.1;7047.36
649.21;7123.53
649.33;7278.32
649.45;7111.44
649.57;7084.49
649.69;7217.40
649.81;7283.76
649.92;6961.68
650.04;6969.61
650.16;6865.95
650.28;6963.59
650.4;7088.23
650.52;6960.94
650.63;7183.26
650.75;7299.02
650.87;7494.56
650.99;7505.17
651.11;7266.07
651.23;7207.96
651.34;7595.59
651.46;7562.93
651.58;7687.25
651.7;7584.61
651.82;7553.63
651.93;7708.30
652.05;7828.48
652.17;7871.16
652.29;7976.98
652.41;8166.86
652.52;8223.16
652.64;8083.54
652.76;7993.44
652.88;8084.33
653;8245.20
653.11;8561.36
653.23;8710.60
653.35;8803.48
653.47;8931.92
653.58;9119.96
653.7;9444.47
653.82;9510.70
653.94;9662.65
654.06;9824.62
654.17;10014.28
654.29;10274.10
654.41;10817.65
654.53;10870.06
654.64;11556.44
654.76;12030.52
654.88;12434.58
655;13174.64
655.11;13533.84
655.23;14402.22
655.35;15523.64
655.47;16282.17
655.58;17479.82
655.7;18850.58
655.82;20021.21
655.94;19960.94
656.05;19053.15
656.17;18195.54
656.29;16956.19
656.41;16323.60
656.52;15558.08
656.64;14582.75
656.76;13765.92
656.88;13113.08
656.99;13468.42
657.11;12687.17
657.23;12439.41
657.34;12008.39
